job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,job_posting_month,job_posting_year,hiring_urgency,job_openings,salary
4,3,2,6,0,0,5,0,0,1,1,1,0,11,2020,0,8,80356
2,0,2,2,0,1,11,0,0,1,0,0,1,8,2025,2,5,85256
1,2,1,3,1,0,0,0,0,1,1,1,0,11,2023,0,7,76783
2,2,4,3,0,2,13,0,0,1,1,1,1,9,2023,0,7,139942
5,3,0,6,0,0,6,0,0,1,0,0,1,6,2021,0,7,104450
1,1,5,0,2,1,7,1,1,0,0,0,0,12,2020,1,3,95734
2,2,1,0,0,2,3,2,1,1,0,1,1,11,2023,1,1,123731
0,1,0,2,2,2,5,2,1,0,0,0,1,8,2025,1,5,174821
2,2,3,3,0,0,2,1,0,0,1,1,1,5,2025,0,3,91178
3,0,0,4,2,2,13,2,0,1,0,0,1,5,2024,2,2,108270
2,1,5,5,1,0,7,2,0,0,0,1,1,7,2022,1,3,97866
0,1,3,5,0,2,10,1,0,0,1,1,0,8,2021,0,4,186232
2,3,0,6,0,2,7,2,1,1,1,0,1,7,2023,0,9,122061
4,0,3,3,2,1,8,1,1,0,0,0,0,7,2024,2,6,72384
0,0,2,1,1,2,3,0,0,1,0,1,0,2,2020,1,2,153753
1,2,1,3,1,0,13,1,0,1,1,1,0,5,2021,0,3,83355
4,3,3,1,1,0,9,0,1,0,0,1,0,9,2026,0,7,64637
3,1,5,0,0,0,3,1,1,0,1,0,1,1,2025,1,5,98658
4,3,1,0,2,2,9,2,1,0,0,1,0,11,2026,2,3,115491
3,0,3,0,0,1,13,1,0,1,1,0,0,11,2022,2,5,85902
3,0,3,3,0,0,5,1,0,0,0,0,0,9,2024,0,7,53400
2,1,5,6,1,0,0,2,1,0,1,0,1,1,2020,1,1,95135
3,1,0,1,0,2,10,0,0,0,0,1,1,10,2020,2,2,142868
4,0,4,0,1,0,6,1,1,1,1,1,0,11,2022,0,5,78041
5,1,2,1,0,1,0,2,0,1,1,0,1,11,2020,1,5,164547
3,1,3,1,1,2,5,2,1,1,0,0,0,4,2024,1,5,121946
5,1,2,5,0,2,10,1,0,1,0,0,0,5,2026,2,3,157585
2,1,5,4,1,1,1,2,0,1,0,0,0,9,2023,0,9,92813
1,3,3,5,0,0,1,1,1,0,0,1,1,10,2024,0,8,71721
3,1,3,1,1,1,4,1,1,1,0,0,0,8,2020,0,9,94055
1,3,4,6,2,1,0,1,0,0,1,0,0,2,2020,0,8,91945
3,3,5,0,2,2,9,1,0,1,0,0,1,6,2026,0,9,112043
1,3,3,6,2,2,2,0,1,0,1,1,0,1,2025,0,7,125501
1,1,5,6,1,0,4,1,0,1,1,1,1,1,2022,0,3,107424
3,2,3,4,0,0,9,2,0,1,0,1,0,4,2026,0,9,65569
2,0,3,3,2,1,11,1,1,0,0,1,1,8,2023,2,3,98606
3,1,1,4,2,0,12,1,0,0,1,0,0,9,2026,0,7,84719
1,3,3,1,0,0,10,1,1,1,1,0,0,6,2024,2,5,65267
5,0,0,6,2,2,1,1,0,1,1,1,1,12,2020,0,4,180986
0,2,4,0,2,0,12,0,0,0,0,0,1,8,2022,0,7,95822
2,3,3,1,2,0,9,1,1,0,1,1,0,1,2025,0,8,78250
5,0,0,5,2,0,6,1,1,0,0,1,1,8,2022,1,5,117165
5,2,5,4,1,0,10,2,0,0,0,0,0,1,2021,2,2,87585
4,3,3,0,1,2,9,2,0,1,0,0,0,2,2020,2,2,103023
5,1,1,4,2,1,3,1,0,0,1,1,0,9,2026,0,1,168223
4,0,3,5,1,2,12,1,1,1,0,1,1,3,2025,2,5,129625
5,0,5,5,2,1,10,0,1,1,0,1,0,12,2025,0,8,125068
0,3,3,4,1,1,6,1,1,0,1,0,1,2,2025,0,9,138977
2,1,5,3,2,2,14,1,1,1,0,1,1,12,2021,2,5,148834
5,1,5,3,1,2,9,1,1,1,1,0,0,7,2025,2,5,179541
5,0,2,4,0,0,11,2,1,0,1,0,0,6,2025,2,5,103743
1,2,3,5,0,2,8,1,0,1,1,1,1,11,2025,0,6,138259
3,0,0,4,2,0,0,2,1,1,0,1,0,6,2024,1,1,60582
2,3,1,5,0,0,1,0,0,1,0,1,0,7,2026,0,7,63667
3,0,4,1,0,2,14,2,0,1,0,0,0,11,2020,2,5,104271
0,1,1,2,1,1,13,1,0,0,1,0,0,11,2025,0,8,150290
1,2,4,2,1,0,8,0,0,0,1,0,0,12,2025,2,4,69359
3,0,1,4,2,1,12,1,0,1,1,0,1,1,2021,2,4,102568
2,2,4,6,2,1,11,2,1,0,0,0,0,9,2026,2,2,70782
2,0,0,4,0,1,5,0,1,1,0,0,1,10,2020,1,1,88780
1,3,4,6,1,2,0,1,1,1,0,0,1,10,2020,1,6,108586
4,1,4,6,1,1,3,2,0,0,0,1,0,1,2021,1,4,108924
5,2,3,0,2,2,6,1,1,0,0,0,1,10,2020,1,5,148662
3,3,3,0,2,0,11,1,1,0,1,0,0,1,2024,0,7,68151
3,1,3,1,0,2,3,0,1,1,0,1,1,5,2021,1,6,140808
5,1,1,6,0,1,2,1,0,1,1,0,1,11,2022,1,6,155419
4,3,4,1,2,0,6,1,1,0,1,0,0,5,2021,0,9,68639
2,0,5,6,2,0,7,2,0,1,1,0,0,11,2022,0,7,66967
2,3,0,3,2,1,6,2,1,0,1,1,0,11,2024,0,7,107463
5,2,5,4,0,0,6,1,1,1,1,0,0,2,2021,1,6,100109
0,1,5,4,1,0,11,2,1,1,0,1,0,11,2026,2,2,122460
5,3,5,4,1,1,4,2,0,1,0,1,0,8,2025,1,1,130482
3,0,3,2,2,0,14,2,1,1,0,1,0,11,2025,0,9,61469
2,3,2,4,2,0,5,1,0,1,0,0,0,1,2022,1,6,52957
0,2,5,3,2,1,4,1,0,1,0,0,0,5,2024,1,3,117064
5,2,5,3,0,2,11,1,0,1,0,0,1,11,2022,2,1,150984
1,2,0,0,0,0,12,2,1,0,1,0,1,3,2026,0,9,76990
0,1,5,0,2,0,1,2,0,1,1,1,1,3,2021,0,7,152075
5,0,1,2,1,2,10,2,0,1,0,0,0,8,2022,2,1,140080
1,1,2,2,2,1,4,2,0,1,1,1,1,6,2026,0,4,138901
3,3,2,6,2,1,2,2,1,1,0,1,0,11,2026,0,8,89033
0,0,1,3,0,2,2,2,0,1,1,0,0,11,2022,1,3,154740
0,1,5,3,0,2,0,1,0,1,0,1,0,11,2023,1,4,175491
0,3,2,2,0,0,13,1,1,0,0,1,1,11,2020,2,5,119387
3,3,4,2,2,2,6,0,0,1,0,1,0,10,2023,1,5,116317
4,2,5,1,2,0,7,1,0,0,0,1,0,6,2020,1,5,67522
1,0,2,0,1,2,7,1,0,1,1,0,0,11,2021,0,7,113608
5,0,5,0,0,0,8,2,1,1,0,0,1,9,2022,2,4,96460
3,2,4,0,2,0,7,1,0,1,0,1,1,10,2023,1,2,77218
2,0,0,0,2,2,7,0,1,0,1,1,0,1,2024,0,2,125095
5,0,5,0,0,1,3,1,0,1,0,1,0,9,2022,0,7,134729
5,2,3,0,0,1,2,0,0,1,1,0,0,5,2020,1,2,131430
3,2,1,4,1,1,14,2,0,0,1,0,0,6,2020,2,5,90966
0,1,0,1,2,0,12,2,0,1,1,1,1,4,2022,0,9,147643
2,3,1,3,1,0,7,1,1,1,0,0,0,11,2025,1,3,52513
0,0,1,6,1,0,6,0,0,0,0,0,1,1,2023,1,4,96472
3,0,2,4,0,2,9,2,1,0,1,1,0,11,2021,0,7,129552
1,1,2,6,0,2,2,0,0,0,0,0,0,11,2024,1,3,121747
1,1,5,3,0,1,9,2,1,1,1,1,1,3,2022,0,6,131260
4,2,3,2,2,1,9,1,0,0,1,0,0,9,2025,2,1,91863
3,1,5,6,1,0,6,0,0,1,0,1,1,7,2022,1,1,93213
0,1,5,4,1,1,5,2,1,0,0,1,1,7,2023,0,7,162106
5,1,3,3,2,0,3,1,1,0,1,1,0,9,2021,0,5,141001
4,3,5,2,1,2,10,1,0,1,1,1,0,3,2022,0,9,131755
3,2,4,5,2,1,12,0,0,0,0,0,0,12,2025,2,2,72097
0,2,5,0,0,0,1,2,0,0,0,1,1,7,2026,1,4,116974
5,2,3,6,2,0,6,1,0,0,0,0,0,5,2026,1,5,85667
5,2,3,3,2,1,11,2,0,0,1,0,0,6,2023,2,4,132999
5,0,3,1,1,1,8,0,0,0,0,1,1,4,2026,2,3,136289
2,3,5,4,2,1,11,0,1,1,0,0,0,8,2025,2,5,75067
4,1,4,5,0,2,1,0,0,0,0,1,0,5,2022,1,6,133485
3,3,2,6,1,1,12,2,0,1,1,0,0,10,2025,2,2,94453
1,3,4,3,0,0,10,2,0,0,0,1,0,5,2023,2,4,62736
2,3,0,4,1,1,2,1,0,0,0,0,0,7,2020,1,3,75580
4,0,2,2,2,1,1,2,1,1,1,0,1,3,2021,1,5,97656
4,0,1,5,2,0,1,0,0,0,0,1,0,9,2023,1,1,66282
4,2,1,5,0,0,9,0,0,0,0,0,0,10,2026,2,5,48162
4,1,5,5,1,2,8,1,0,1,1,1,0,11,2020,0,7,154685
2,1,2,3,0,1,9,2,1,0,1,0,1,11,2022,2,3,122205
0,1,5,1,0,2,6,2,0,0,0,1,1,11,2022,0,8,189598
3,3,2,5,0,1,12,0,1,0,1,1,1,3,2023,0,2,119595
1,2,3,4,0,2,1,2,1,0,1,1,0,3,2020,0,4,126437
3,2,2,6,1,0,12,2,0,0,0,0,1,7,2023,0,9,62345
1,0,1,3,0,1,7,2,0,0,0,0,0,9,2023,1,6,79236
0,0,0,4,1,0,14,2,0,0,0,0,1,6,2024,2,2,100867
3,0,0,3,0,0,3,2,1,0,1,1,0,2,2025,0,5,82831
1,1,1,4,2,1,10,1,1,0,0,0,0,8,2024,0,9,93660
3,0,0,6,0,1,10,2,1,0,1,0,0,5,2023,2,2,85811
4,2,4,1,1,1,6,1,0,0,0,1,1,9,2025,1,3,95766
0,2,2,4,2,1,11,1,1,1,1,1,0,6,2026,0,2,140229
1,0,3,0,1,2,11,2,1,0,0,0,1,3,2025,0,8,108941
0,3,3,5,0,1,5,1,1,1,1,1,0,5,2022,0,8,141695
4,0,0,3,0,0,10,0,0,0,1,1,0,4,2024,0,5,83420
3,1,1,2,1,0,4,2,0,0,1,1,1,9,2023,0,7,110587
5,0,3,1,0,1,0,1,0,0,1,0,0,3,2026,1,1,134181
3,0,1,3,2,0,7,0,1,0,1,0,1,9,2022,1,3,74147
4,2,4,2,1,0,10,0,0,1,0,1,0,7,2022,0,9,64816
5,3,0,3,1,1,7,1,1,1,1,0,1,10,2022,0,9,135340
2,2,3,2,1,1,12,1,0,1,0,0,0,8,2025,0,7,76240
0,0,1,3,2,1,2,1,0,0,1,1,1,3,2022,0,8,155130
4,2,2,6,2,2,9,0,0,0,1,1,0,8,2024,0,4,125299
5,3,5,6,1,1,4,0,1,1,1,0,0,12,2020,1,2,129918
5,1,1,0,2,0,11,2,0,0,0,1,0,7,2020,2,3,125964
1,2,0,2,0,1,9,2,1,0,1,0,0,7,2025,2,4,89005
5,0,1,2,1,2,10,0,0,1,1,1,1,9,2020,0,2,182461
1,1,0,1,2,0,4,1,1,0,1,1,1,7,2021,0,1,112670
0,0,0,4,0,2,2,2,0,0,0,0,1,11,2026,1,1,150433
5,0,3,4,1,0,3,2,0,0,1,0,1,8,2025,1,2,115879
1,2,0,2,1,1,0,0,1,0,1,1,1,10,2020,0,1,110142
3,3,5,3,2,0,13,2,0,0,0,0,0,7,2021,2,4,53094
0,1,0,0,1,0,2,1,1,1,0,0,0,9,2026,0,8,109934
4,2,2,1,0,0,7,0,0,0,1,1,0,5,2023,0,4,77386
2,1,1,0,1,1,9,1,1,1,0,0,1,4,2026,2,6,103589
2,2,3,5,2,0,1,2,1,1,1,0,1,3,2024,0,7,74637
2,2,4,6,2,1,13,2,1,0,1,0,1,5,2023,0,9,103382
2,2,3,5,2,0,2,0,1,1,0,1,0,2,2020,1,3,65826
1,1,2,3,2,0,9,2,0,0,0,0,0,12,2023,0,7,71397
5,0,4,0,2,1,3,2,1,0,0,1,1,2,2022,1,5,139074
2,1,1,4,1,0,14,0,0,1,0,1,1,1,2025,2,6,99247
2,0,4,2,1,0,13,0,1,1,0,1,1,11,2025,2,3,73550
1,0,3,0,1,2,12,1,0,0,0,0,1,12,2025,2,4,109850
3,3,3,4,2,1,13,0,1,0,1,1,0,6,2023,0,8,105411
4,3,1,4,0,1,1,1,0,1,0,1,0,8,2025,1,6,87840
0,2,5,1,2,1,7,2,0,0,1,0,0,1,2022,0,9,125096
2,1,1,3,0,1,12,0,1,0,0,0,0,4,2022,2,3,90125
5,1,4,3,2,0,11,1,0,0,1,0,1,1,2020,0,9,132378
4,1,5,4,2,2,2,1,1,0,1,1,1,11,2024,0,1,164723
2,2,1,2,0,0,4,2,0,0,0,1,0,8,2024,1,2,61869
1,1,3,6,0,0,14,2,0,0,0,0,0,6,2023,2,5,71439
1,2,5,1,2,0,11,0,0,1,1,0,0,12,2020,2,2,62420
0,3,1,1,2,2,8,1,1,1,0,0,1,3,2021,2,2,148577
1,3,5,0,0,1,13,1,0,0,1,1,1,7,2026,0,6,116433
4,1,1,0,2,0,10,1,0,1,1,1,0,5,2025,0,1,95461
2,0,4,2,2,1,6,0,1,0,1,0,1,7,2026,0,8,100811
5,1,3,4,0,2,4,1,1,1,0,1,0,7,2025,1,1,171398
3,3,5,0,0,1,1,0,1,0,0,0,0,12,2025,1,3,73401
5,0,0,6,1,2,14,1,1,1,1,0,0,1,2025,2,2,156805
4,0,4,3,1,2,1,1,0,1,0,0,1,10,2022,0,7,112684
4,0,3,0,1,0,6,1,0,0,1,1,0,6,2021,0,6,80487
4,3,3,5,0,2,13,2,0,0,1,1,0,8,2020,0,3,133623
2,2,3,4,1,1,13,2,0,0,1,0,1,5,2021,2,1,102269
5,3,2,5,0,2,0,0,1,1,1,1,0,1,2020,0,2,171637
4,1,2,4,2,1,5,1,0,0,1,1,0,6,2020,0,9,122748
2,3,5,6,0,0,13,1,0,1,1,0,1,2,2022,2,6,75376
2,1,5,3,0,1,4,1,1,1,0,1,1,1,2022,1,3,119488
5,0,1,1,2,0,11,1,1,1,0,1,1,2,2026,2,5,114351
1,1,1,1,2,2,8,0,0,0,0,1,1,5,2024,2,2,141670
4,2,5,1,1,1,0,1,1,1,1,1,0,9,2024,0,1,100984
4,0,0,5,2,0,2,2,1,0,0,1,0,3,2022,1,2,65182
1,0,5,3,1,2,0,0,1,0,1,1,1,9,2024,0,9,138542
1,0,0,3,0,0,7,1,0,0,1,1,1,6,2022,0,8,89683
5,3,1,6,2,2,14,1,1,1,0,0,0,4,2025,0,8,139731
1,1,5,6,0,2,1,2,0,0,1,0,0,7,2022,1,1,131145
3,0,0,0,0,1,8,2,1,0,1,1,1,8,2024,0,5,119678
1,1,3,0,2,2,3,1,0,0,0,0,1,11,2025,1,2,125397
1,3,3,5,0,0,7,1,0,1,0,1,0,3,2026,1,2,69858
5,3,3,1,1,0,6,2,1,0,1,0,1,8,2025,1,1,116111
2,3,2,6,0,0,4,0,1,0,0,0,0,10,2024,1,1,48629
5,2,0,0,2,2,6,0,0,0,0,0,1,11,2025,0,9,154188
4,3,1,4,2,0,8,2,0,1,1,1,1,7,2025,0,3,93802
3,3,4,4,2,0,12,1,0,0,0,1,0,9,2024,0,7,67330
2,2,5,3,1,1,14,0,1,0,1,1,0,8,2024,0,2,105564
2,1,3,3,2,1,13,0,0,1,0,0,0,8,2021,2,1,99237
5,1,4,4,0,2,6,0,0,1,1,1,1,6,2024,0,7,202425
2,3,0,2,2,1,4,0,0,0,0,0,0,6,2022,1,3,76254
4,2,0,1,2,1,9,1,1,1,1,1,1,8,2023,0,5,115411
1,3,5,6,1,0,3,0,0,1,0,0,0,6,2021,0,7,45994
0,2,2,2,1,0,2,2,1,1,1,0,0,4,2022,1,3,100322
3,1,3,1,0,1,4,0,0,1,1,0,0,11,2025,0,7,107093
4,1,4,0,2,2,0,2,1,1,0,0,1,3,2022,0,8,133353
3,3,2,1,1,1,12,1,1,1,0,0,1,11,2025,2,4,86504
5,0,5,3,1,0,8,2,1,0,0,1,1,4,2020,0,8,113225
2,3,5,3,1,0,10,1,1,0,0,0,0,9,2025,2,1,47826
5,2,2,6,2,0,0,1,1,0,0,1,1,9,2022,1,2,113736
3,3,5,3,0,1,12,2,0,1,0,1,1,8,2024,0,7,97112
1,3,3,1,2,2,9,0,0,1,0,0,0,7,2026,0,8,104227
5,1,3,1,0,0,3,2,1,1,1,1,1,2,2026,0,4,153838
2,1,0,0,2,0,0,2,0,0,1,1,0,4,2022,0,8,100333
1,2,2,2,2,0,10,2,0,1,0,0,0,6,2022,0,9,46854
4,1,5,1,0,2,12,0,0,0,0,0,0,8,2022,2,6,120923
1,1,3,2,2,1,8,0,0,1,1,1,0,4,2020,0,8,121589
2,1,3,6,1,1,0,2,1,0,1,0,0,6,2024,1,4,107886
0,0,5,2,1,2,12,1,0,1,0,0,1,9,2024,2,3,153506
5,1,2,6,2,2,14,0,0,0,0,0,1,8,2023,2,2,167380
0,3,4,4,2,2,11,1,0,1,1,1,1,1,2020,0,9,181645
5,0,5,6,0,0,8,2,0,1,1,0,1,8,2026,2,6,111877
4,3,4,0,1,0,13,0,1,0,1,0,1,6,2024,0,7,71070
5,3,0,4,1,0,2,2,0,1,1,1,1,8,2022,0,2,125284
3,3,4,2,0,1,11,2,0,1,1,1,1,8,2023,0,9,119507
3,1,0,0,0,0,6,0,1,1,1,0,1,6,2026,1,1,92244
5,3,3,4,1,2,5,0,1,0,0,0,1,3,2024,1,2,148235
3,0,0,3,1,0,2,2,0,1,1,0,1,3,2022,0,9,70945
4,1,4,1,0,1,5,1,0,1,1,0,0,1,2025,1,1,110646
5,1,1,4,2,0,1,2,1,0,1,0,1,5,2023,1,4,135979
1,2,3,1,1,2,4,1,1,0,0,0,1,11,2025,0,7,107716
2,3,4,6,1,0,9,1,0,1,0,0,0,8,2022,2,4,52725
1,0,3,5,0,2,2,1,0,1,0,1,1,9,2023,0,8,122849
2,2,4,5,2,2,8,2,1,1,0,0,0,5,2020,2,6,96645
4,2,5,0,1,0,5,2,0,0,1,1,1,2,2020,0,6,91028
5,2,5,1,1,1,1,0,1,0,0,0,0,6,2022,1,3,119706
5,3,3,0,2,2,4,2,0,0,0,0,1,11,2023,0,9,148778
2,3,5,3,0,0,14,0,0,1,1,1,1,7,2022,0,6,92868
5,1,1,1,0,2,9,0,1,0,0,1,0,6,2023,2,1,176281
1,0,0,3,2,2,13,1,0,0,0,1,1,4,2022,2,1,123547
3,3,1,4,0,2,9,0,0,0,1,0,0,5,2025,2,6,113087
3,2,0,1,2,0,0,1,1,0,1,0,0,1,2023,1,6,64009
3,0,2,5,0,1,4,2,1,1,0,0,0,4,2020,1,5,72740
5,1,4,2,1,1,10,2,0,0,0,1,0,6,2020,2,4,150179
4,2,2,4,2,1,14,0,1,0,1,0,1,10,2023,2,2,104273
4,0,2,1,2,2,14,1,1,0,1,0,0,8,2026,2,6,116764
2,0,3,0,1,1,12,2,0,0,0,1,0,6,2025,2,1,93604
5,2,1,0,1,0,8,1,1,1,0,1,1,7,2023,2,1,116778
5,1,0,0,0,1,6,1,0,1,0,1,0,3,2022,0,7,150502
1,1,0,1,0,0,5,0,1,1,1,0,0,11,2022,0,8,84640
3,1,1,0,0,1,6,2,0,1,0,1,1,9,2024,1,3,123430
3,3,5,2,1,1,13,1,1,1,1,1,1,9,2023,0,3,113866
0,3,4,1,1,2,14,1,1,0,0,0,0,11,2023,2,1,135504
1,0,5,6,1,0,1,0,0,0,0,0,0,2,2026,0,8,52706
4,2,4,6,1,1,0,0,0,1,1,1,0,5,2021,0,3,100315
4,3,0,5,1,1,5,1,1,0,0,0,1,11,2021,1,4,84231
2,2,0,0,0,2,12,1,1,1,0,1,0,9,2023,0,7,114107
5,0,4,5,2,0,8,1,0,0,1,1,0,12,2024,0,9,116646
0,1,1,6,0,1,2,1,1,0,0,1,1,9,2024,1,2,159387
2,0,5,5,1,0,5,1,1,1,0,0,1,2,2025,0,7,59358
4,1,5,6,0,0,9,1,1,1,1,1,1,3,2024,0,3,106076
2,0,1,1,2,2,5,1,0,1,1,0,1,2,2021,1,3,127157
3,0,1,6,2,0,0,1,1,1,0,0,0,11,2021,1,6,48405
0,0,2,2,0,1,5,2,1,0,0,0,1,11,2020,1,5,125941
0,0,0,0,2,1,1,0,1,1,0,1,0,7,2024,0,9,127416
4,3,5,6,0,2,8,1,0,1,0,1,0,9,2024,2,5,110945
3,0,5,0,2,1,4,1,1,0,0,1,1,7,2026,1,2,103558
1,1,2,6,1,2,9,2,0,0,1,0,1,1,2022,2,5,143744
4,0,0,2,1,1,14,0,0,0,0,1,1,6,2023,2,4,99004
3,2,0,0,0,1,7,0,1,1,1,0,1,4,2024,0,7,102450
2,0,4,6,0,0,0,2,1,0,1,0,1,4,2021,1,2,73858
0,0,1,5,2,2,6,1,1,0,0,1,0,11,2021,0,9,156460
3,2,1,4,1,0,3,0,0,0,1,0,0,4,2021,1,1,63667
4,1,0,3,1,2,14,0,1,0,0,0,1,8,2022,2,3,133007
1,1,0,4,2,0,10,0,1,1,1,1,0,11,2026,0,7,96309
3,0,1,3,1,2,3,1,0,1,1,1,0,6,2023,0,4,131492
3,3,5,2,2,1,0,1,0,1,1,1,1,12,2024,0,8,118831
1,1,0,6,1,2,6,2,0,0,1,0,0,3,2024,0,8,133201
5,3,1,5,2,0,14,1,1,1,1,0,1,8,2020,0,7,112810
3,3,2,1,1,2,2,2,0,0,0,0,1,2,2024,1,4,111524
4,2,5,6,2,1,13,2,1,0,0,1,0,1,2020,2,2,93832
1,2,5,6,0,2,8,2,1,1,1,0,0,2,2025,0,7,110920
2,2,5,3,2,0,7,1,0,1,1,1,1,1,2026,0,1,87065
2,3,4,5,1,1,1,2,0,0,0,1,1,6,2026,0,9,101456
4,0,3,4,2,1,9,2,1,1,1,1,0,7,2021,0,8,107651
5,0,0,1,0,0,8,2,0,0,0,1,0,2,2026,0,7,102376
5,0,0,5,2,1,13,2,0,1,0,0,1,11,2022,2,1,125992
2,2,0,1,1,0,6,0,1,0,0,1,1,11,2026,1,3,70848
0,3,2,0,0,0,13,1,0,0,1,0,0,6,2024,2,5,109621
1,3,4,1,2,0,6,0,1,0,1,1,0,2,2025,0,2,76309
4,2,4,4,2,1,2,1,1,0,0,0,1,4,2020,1,3,81109
4,3,4,4,1,0,5,2,1,1,1,0,0,2,2020,1,4,69912
1,2,0,1,1,0,14,1,0,0,1,1,0,1,2021,0,8,75987
0,0,3,3,2,0,10,0,1,1,1,0,1,1,2026,0,9,114691
4,1,5,2,0,0,2,2,1,0,1,1,1,3,2024,0,7,107850
1,0,5,1,0,0,11,2,1,0,0,0,1,12,2023,2,1,63228
1,3,1,5,1,2,4,0,0,0,0,0,1,10,2026,1,2,110928
2,0,0,6,0,0,14,1,1,0,0,0,0,6,2023,2,5,51921
2,2,5,1,1,1,3,1,1,1,0,1,1,9,2021,1,2,104864
5,0,2,1,1,2,0,1,1,0,0,0,0,6,2023,0,8,140956
2,0,3,3,0,0,14,1,0,0,1,1,0,1,2021,0,4,76502
5,1,5,5,1,2,4,0,0,1,1,1,0,2,2026,0,3,193842
5,0,5,3,0,2,7,1,1,1,1,1,1,9,2024,0,8,178178
0,0,5,4,2,2,10,1,0,1,0,0,1,9,2020,0,8,148519
1,3,0,4,2,0,11,2,1,1,1,1,0,8,2024,0,1,76291
3,0,5,5,0,1,5,1,0,1,0,1,1,2,2020,0,8,99718
5,0,4,5,0,0,14,0,1,1,1,0,0,8,2021,2,3,104401
1,3,2,1,2,2,7,1,0,0,1,1,1,2,2022,0,6,143188
3,1,2,1,2,1,11,0,0,0,1,0,1,2,2024,0,7,116950
5,1,4,3,2,0,2,2,0,0,0,1,0,4,2020,1,5,121242
0,3,2,1,2,0,7,0,0,1,1,0,0,5,2021,0,7,105229
0,2,2,4,2,0,5,0,1,0,0,0,1,5,2026,1,6,102332
1,1,2,0,0,1,9,2,0,0,0,0,0,6,2024,2,6,90196
4,2,1,4,0,2,5,2,1,0,1,0,0,12,2025,1,5,115355
0,3,3,2,0,2,1,1,1,0,0,0,0,9,2023,1,5,142350
1,3,2,6,1,0,2,2,0,1,1,1,1,12,2026,0,9,92255
2,3,5,6,1,1,4,2,1,0,0,1,0,3,2025,1,5,93307
2,3,0,5,1,0,2,0,1,1,0,1,1,8,2020,1,6,76795
5,0,5,5,2,1,3,2,1,0,0,1,0,9,2021,1,6,125137
5,2,3,2,2,0,9,1,0,1,0,1,1,6,2026,2,2,117555
0,0,0,3,2,1,4,1,1,0,0,0,0,9,2024,1,5,117898
3,2,2,5,1,0,7,0,0,1,1,0,1,10,2025,1,2,76782
5,2,2,6,1,1,2,2,1,0,1,1,0,4,2025,0,4,149824
3,3,1,4,2,1,2,0,0,1,0,0,0,9,2020,1,3,76569
4,0,5,1,2,0,10,2,1,0,1,1,0,9,2020,0,5,84625
2,0,3,1,1,0,1,2,0,1,0,0,0,1,2025,1,1,45303
2,1,2,1,2,2,7,0,1,1,1,1,1,7,2025,0,6,155557
2,0,0,4,0,2,11,0,1,0,0,0,1,7,2020,2,3,108031
0,0,5,2,2,0,1,2,0,1,1,1,0,8,2024,0,5,116046
0,0,5,1,0,0,0,1,1,1,1,0,1,6,2025,1,1,116963
3,2,2,2,2,0,11,2,1,1,1,0,1,4,2020,0,7,72624
3,2,3,3,2,2,13,2,0,0,0,0,1,10,2024,2,1,109240
3,0,4,6,0,1,11,1,0,0,0,1,0,6,2020,0,9,94269
3,3,4,1,1,2,14,0,0,0,0,0,1,8,2024,2,2,107052
0,0,1,0,2,2,2,2,1,0,1,0,1,7,2026,1,1,169814
1,0,0,0,0,1,10,0,1,0,1,1,1,1,2025,0,6,113082
3,3,0,6,2,0,0,2,1,0,1,0,0,5,2021,1,2,61222
0,0,1,4,0,1,4,1,0,1,1,0,0,6,2020,1,6,127879
3,2,3,3,2,2,13,2,0,1,0,1,0,4,2020,0,7,111295
4,3,5,2,2,2,12,1,1,0,0,1,1,2,2020,2,5,124256
2,1,2,3,2,1,3,1,0,1,1,1,0,7,2025,0,8,122419
3,0,2,4,2,0,3,2,0,0,0,1,1,12,2023,1,5,74254
5,2,5,0,0,0,12,1,0,0,0,1,1,1,2024,0,7,112979
3,2,1,2,0,2,4,1,1,1,0,0,0,8,2022,1,3,103509
0,1,5,6,2,0,13,0,0,1,0,1,0,9,2021,0,7,120786
2,3,1,5,1,0,13,2,0,1,1,1,0,6,2022,0,5,79400
3,2,2,0,2,2,7,0,1,0,0,1,1,6,2026,0,9,120624
3,1,3,1,1,1,8,2,1,1,0,1,1,1,2022,0,9,116367
5,2,4,1,2,1,1,2,0,0,1,0,1,8,2025,1,4,138491
5,0,2,1,0,2,9,0,0,0,0,1,1,4,2023,2,6,163499
5,3,3,2,0,0,6,0,1,0,1,1,0,3,2025,0,8,121817
5,1,4,0,2,2,2,1,1,1,0,0,0,7,2025,0,7,160764
1,3,1,1,1,0,4,0,0,0,0,1,0,7,2022,1,5,60093
1,0,1,2,2,0,5,1,1,1,0,1,0,11,2024,1,6,66113
1,2,5,2,0,1,4,1,0,1,1,0,0,1,2021,1,6,94887
5,3,3,3,2,1,3,2,1,0,1,1,1,11,2021,0,8,159047
4,3,2,6,0,2,7,0,1,1,0,0,0,8,2021,1,2,102841
5,3,2,5,1,0,14,0,0,1,1,1,1,2,2024,0,4,131412
2,3,2,1,0,2,13,2,1,1,0,0,0,3,2024,2,3,104419
3,1,3,5,1,2,4,2,1,0,0,0,1,2,2022,1,2,133098
4,1,4,0,1,0,6,0,1,1,0,1,0,4,2020,1,6,84658
